axis_angle_deg,surface_feature_value,pred_mean,pred_std,interval_width_95,lower_95,upper_95,surface_feature,surface_feature_label,grid_kind,reference_file_key,reference_tilt_deg_proxy,reference_deviation_deg
-1.135228171663801,0.0,40.79121458614751,10.355365905544565,40.5922884432027,20.495070364546162,61.087358807748856,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
0.542470077532883,0.0,40.79984950827266,10.287436873116416,40.32601152907505,20.63684374373513,60.96285527281019,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
2.2201683267295707,0.0,40.77774148799002,10.21889030912126,40.057313935686096,20.749084520146972,60.80639845583307,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
3.8978665759262583,0.0,40.720610006804286,10.150060176636106,39.78750477424206,20.826857619683256,60.61436239392532,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
5.575564825122946,0.0,40.62462698077146,10.081306286633385,39.517994477837334,20.865629741852793,60.38362421969013,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
7.253263074319634,0.0,40.48638127030392,10.012974796191106,39.25013995728371,20.86131129166207,60.11145124894578,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
8.930961323516318,0.0,40.30280540732076,9.94535062882002,38.98505809222004,20.810276361210743,59.79533445343078,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
10.608659572713009,0.0,40.07106821824035,9.878603128563476,38.72341269909823,20.709361868691232,59.432774567789465,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
12.28635782190969,0.0,39.78843929328292,9.812728531712338,38.46518902444958,20.55584478105813,59.02103380550771,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
13.964056071106377,0.0,39.452133738720306,9.74749493198599,38.20947801235849,20.347394732541062,58.55687274489955,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
15.641754320303065,0.0,39.05914747424901,9.682395817129624,37.95429417127066,20.08200038861368,58.03629455988434,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
17.319452569499752,0.0,38.6060937726491,9.616615785702754,37.6964411862735,19.75787317951235,57.454314365785855,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
18.99715081869644,0.0,38.08905106048094,9.549007303673624,37.43142080662047,19.373340657170704,56.80476146379118,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
20.674849067893128,0.0,37.503432464246885,9.478073656963124,37.15336602093113,18.92674945378132,56.08011547471245,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
22.352547317089815,0.0,36.843893609471564,9.4019555013824,36.85498833391546,18.416399442513836,55.27138777642929,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
24.030245566286496,0.0,36.10431150720667,9.318429043508356,36.527570635536804,17.840526189438265,54.36809682497507,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
25.707943815483183,0.0,35.27789504108485,9.224938145332617,36.161093048923306,17.197348516623194,53.3584415655465,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
27.38564206467987,0.0,34.35752038509588,9.118688515621148,35.74460215371291,16.485219308239426,52.22982146195234,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
29.06334031387656,0.0,33.33641107700211,8.996818530977022,35.26688059231504,15.702970780844591,50.96985137315963,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
30.741038563073246,0.0,32.209293121065315,8.856628336165244,34.71734512668156,14.850620557724536,49.56796568440609,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
32.418736812269934,0.0,30.974143736840567,8.6958075771239,34.0869393353067,13.930674069187216,48.017613404493915,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
34.09643506146662,0.0,29.634587869599173,8.51256157647784,33.36862821215214,12.950273763523104,46.318901975675246,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
35.77413331066331,0.0,28.20277054591218,8.305506761083977,32.55698825015702,11.924276420833671,44.48126467099069,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
37.45183155986,0.0,26.701938435223294,8.073244361933243,31.646536375560412,10.878670247443088,42.5252066230035,sum_invd_LH3_d5,sum_invd_LH3_d5,axis_environment,0-0-3-18-10,0.8492583576581294,0.40248610421612435
