angle_view,angle_bin,model,method_type,kernel_family,n,y_mean,y_std,R2_within_bin,RMSE,MAE,bias_y_minus_pred,coverage_95,mean_pred_std,rank_RMSE_within_angle_bin,rank_MAE_within_angle_bin,SSE,SSE_share_within_view_model
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,41,38.25585365853659,15.24567610432705,0.926305920437681,4.08790745777236,2.1691641974872016,-0.12677287552682415,0.7560975609756098,2.63863873830474,5.0,4.0,685.1504827157461,0.5862296737150303
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,24,46.0975,7.647964349789569,0.8416815152105996,2.978996303883843,1.083566064981089,-0.8667167815658122,1.0,4.456717296182007,2.0,3.0,212.98605548528633,0.1822355073269238
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_rational_quadratic,GPR,rational_quadratic,19,45.463157894736845,4.644534485262794,0.8419153303515063,1.7974073856920247,1.0861094899275672,0.8399748594169402,1.0,4.8248623650989755,5.0,5.0,61.38279289266455,0.05252045434829412
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_matern52,GPR,matern,34,48.251176470588234,2.032925589578458,0.7529048129843576,0.9955684773854011,0.46875534303927385,0.1268165902139754,1.0,3.514522067558315,2.0,2.0,33.69932416755852,0.028776417050886037
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_matern52,GPR,matern,52,42.57557692307692,8.957614224882088,0.9564616287241314,1.8510231927322083,1.0369053540472914,0.276769710634382,0.9807692307692307,2.9743666576271974,3.0,5.0,178.16691672169196,0.1521397127954728
reversed_C3_to_H3_direction,"[50,70]",base_cyclic_xproc_pca8_matern52,GPR,matern,41,38.25585365853659,15.24567610432705,0.9235020765029086,4.164947961232717,2.3997728885809777,-0.5545306354438393,0.8048780487804879,2.838453331818138,7.0,7.0,711.2184523108392,0.6073213425949002
reversed_C3_to_H3_direction,"[-30,-10)",base_cyclic_xproc_pca8_matern52,GPR,matern,24,46.0975,7.647964349789569,0.8440768286746383,2.9563747316038196,0.9704131532881081,-0.8827930368775919,1.0,4.324652360499471,1.0,1.0,209.76363728797338,0.17912068143255083
reversed_C3_to_H3_direction,"[-10,10)",base_cyclic_xproc_pca8_matern52,GPR,matern,19,45.463157894736845,4.644534485262794,0.9015530429787338,1.4184132915310206,0.9477070558887849,0.6607755870115849,1.0,4.561260015189488,3.0,3.0,38.22602904624542,0.03264184612619001
reversed_C3_to_H3_direction,"[10,30)",base_cyclic_xproc_pca8_matern12,GPR,matern,34,48.251176470588234,2.032925589578458,0.662785219965781,1.1630336885224426,0.5020889658225627,0.34004314669724733,1.0,4.110333460822735,5.0,3.0,45.990010261696014,0.03607902279242848
reversed_C3_to_H3_direction,"[30,50)",base_cyclic_xproc_pca8_matern12,GPR,matern,52,42.57557692307692,8.957614224882088,0.9406339295895577,2.161448650762064,1.0267043985081925,0.15945141321574174,0.9807692307692307,3.5375414129683835,5.0,4.0,242.93673403381962,0.19058312695408128
