model,x,y,pred_mean,pred_std,lower_95,upper_95,lower_confidence_bound
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.2413793103448276,0.4711651530559938,0.0039706278998506706,0.4633828653762766,0.47894744073571105,0.4633828653762766
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.303448275862069,0.4712300631386619,0.005206056548730434,0.4610263798016713,0.48143374647565246,0.4610263798016713
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.3655172413793104,0.4714181420038672,0.005322273512179906,0.4609866776041231,0.48184960640361135,0.4609866776041231
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.4275862068965517,0.47158209363515974,0.0055208802574135745,0.4607613671676709,0.48240282010264857,0.4607613671676709
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.489655172413793,0.47169148201152566,0.005894828891197106,0.46013782968975314,0.4832451343332982,0.46013782968975314
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.5517241379310345,0.47182586452782393,0.00603841095679775,0.45999079652864827,0.4836609325269996,0.45999079652864827
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.6137931034482758,0.471934358247046,0.006192378235685405,0.4597975199264529,0.4840711965676391,0.4597975199264529
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.6758620689655173,0.4716693500661556,0.007597790951186768,0.45677795343976524,0.486560746692546,0.45677795343976524
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.7379310344827585,0.4717282949164581,0.007715499193268513,0.456606194374904,0.48685039545801223,0.456606194374904
dist_auto_full_xmat_rbf_ard_original,0.06206896551724138,1.8,0.4717581285187556,0.007837438761266831,0.4563970308156344,0.4871192262218768,0.4563970308156344
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.0,0.4709518674164738,0.00014608606951158634,0.4706655439815881,0.47123819085135954,0.4706655439815881
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.06206896551724138,0.470821171993591,0.00014477094992085499,0.4705374261457385,0.47110491784144354,0.4705374261457385
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.12413793103448276,0.4706857470865703,0.00014703025061228177,0.4703975730907323,0.47097392108240826,0.4703975730907323
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.18620689655172412,0.47055006291535245,0.00015362688806889506,0.47024895974768044,0.47085116608302446,0.47024895974768044
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.2482758620689655,0.470418890374653,0.00016668638310238397,0.4700921910670591,0.47074558968224695,0.4700921910670591
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.3103448275862069,0.4702971308667109,0.00018813641542944122,0.4699283902682887,0.47066587146513306,0.4699283902682887
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.37241379310344824,0.4701896326211848,0.0002191673201808388,0.46976007256704216,0.4706191926753274,0.46976007256704216
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.43448275862068964,0.4701010004561418,0.00026056437973128637,0.46959030365621446,0.4706116972560691,0.46959030365621446
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.496551724137931,0.4700354065519885,0.00031321987826943607,0.4694215068713384,0.4706493062326386,0.4694215068713384
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.5586206896551724,0.46999641015736815,0.00037835057140460176,0.469254856663885,0.4707379636508513,0.469254856663885
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.6206896551724138,0.46998679416962685,0.0004574158489345338,0.46909027557975735,0.47088331275949635,0.46909027557975735
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.6827586206896552,0.47000842618844746,0.0005519091801774573,0.4689267040725626,0.4710901483043323,0.4689267040725626
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.7448275862068965,0.47006215090540415,0.0006631578776145815,0.46876238534921555,0.47136191646159276,0.46876238534921555
dist_auto_full_xmat_rbf_ard_original,0.12413793103448276,0.8068965517241379,0.4701477195633502,0.0007921882685611358,0.46859505908799526,0.4717003800387052,0.46859505908799526
